transfer_id,city_id,source_store_id,source_store_name,destination_store_id,destination_store_name,sku_id,sku_name,category,recommended_quantity,source_doc_before,source_doc_after,destination_doc_before,destination_doc_after,destination_risk_score,hours_to_stockout,transfer_distance_km,transfer_cost,projected_source_stock,projected_destination_stock,estimated_lost_sales_avoided,reason
627,2,16,DEL_DS_06,14,DEL_DS_04,145,FRUI_CUT _25,Fruits & Vegetables,96,4.47,3.07,1.93,3.38,20,34.7,7.3,30.96,210,223,6359.04,Destination projected to breach safety stock within 34.7h (DoC: 1.9d). Source retains surplus stock above protection threshold (Post-transfer DoC: 3.1d). Distance is 7.3km within configured limit.
628,2,16,DEL_DS_06,14,DEL_DS_04,151,STAP_ATTA_01,Staples,48,4.54,3.28,1.94,3.23,20,34.9,7.3,30.96,124,120,19266.72,Destination projected to breach safety stock within 34.9h (DoC: 1.9d). Source retains surplus stock above protection threshold (Post-transfer DoC: 3.3d). Distance is 7.3km within configured limit.
629,2,16,DEL_DS_06,14,DEL_DS_04,172,STAP_RICE_22,Staples,40,4.54,3.19,1.93,3.31,20,34.7,7.3,30.96,94,96,17655.6,Destination projected to breach safety stock within 34.7h (DoC: 1.9d). Source retains surplus stock above protection threshold (Post-transfer DoC: 3.2d). Distance is 7.3km within configured limit.
630,2,18,DEL_DS_08,16,DEL_DS_06,140,FRUI_CUT _20,Fruits & Vegetables,64,5.7,3.9,1.91,3.38,20,34.4,5.55,28.33,138,147,3493.76,Destination projected to breach safety stock within 34.4h (DoC: 1.9d). Source retains surplus stock above protection threshold (Post-transfer DoC: 3.9d). Distance is 5.6km within configured limit.
631,2,15,DEL_DS_05,16,DEL_DS_06,165,STAP_SPIC_15,Staples,42,8.47,6.41,1.96,3.36,20,35.3,4.65,26.98,131,101,12467.28,Destination projected to breach safety stock within 35.3h (DoC: 2.0d). Source retains surplus stock above protection threshold (Post-transfer DoC: 6.4d). Distance is 4.7km within configured limit.
632,2,20,DEL_DS_10,17,DEL_DS_07,26,DAIR_MILK_26,Dairy,72,15.67,13.67,1.96,3.52,20,35.3,3.43,25.15,491,163,5631.12,Destination projected to breach safety stock within 35.3h (DoC: 2.0d). Source retains surplus stock above protection threshold (Post-transfer DoC: 13.7d). Distance is 3.4km within configured limit.
633,2,12,DEL_DS_02,18,DEL_DS_08,150,FRUI_CUT _30,Fruits & Vegetables,48,4.42,3.22,1.93,3.43,20,34.7,0.72,21.08,129,110,4696.32,Destination projected to breach safety stock within 34.7h (DoC: 1.9d). Source retains surplus stock above protection threshold (Post-transfer DoC: 3.2d). Distance is 0.7km within configured limit.
634,2,15,DEL_DS_05,18,DEL_DS_08,160,STAP_SPIC_10,Staples,44,8.37,4.24,1.99,3.43,20,35.8,2.4,23.6,107,105,7966.64,Destination projected to breach safety stock within 35.8h (DoC: 2.0d). Source retains surplus stock above protection threshold (Post-transfer DoC: 4.2d). Distance is 2.4km within configured limit.
635,2,15,DEL_DS_05,18,DEL_DS_08,270,BABY_BABY_30,Baby Care,16,4.64,3.18,1.94,3.19,20,34.9,2.4,23.6,35,41,9489.92,Destination projected to breach safety stock within 34.9h (DoC: 1.9d). Source retains surplus stock above protection threshold (Post-transfer DoC: 3.2d). Distance is 2.4km within configured limit.
636,2,13,DEL_DS_03,19,DEL_DS_09,17,DAIR_CURD_17,Dairy,104,10.12,8.1,1.99,3.47,20,35.8,1.71,22.57,417,244,11291.28,Destination projected to breach safety stock within 35.8h (DoC: 2.0d). Source retains surplus stock above protection threshold (Post-transfer DoC: 8.1d). Distance is 1.7km within configured limit.
637,2,13,DEL_DS_03,19,DEL_DS_09,77,SNAC_BISC_17,Snacks,88,6.44,4.32,1.94,3.42,20,34.9,1.71,22.57,180,204,4778.4,Destination projected to breach safety stock within 34.9h (DoC: 1.9d). Source retains surplus stock above protection threshold (Post-transfer DoC: 4.3d). Distance is 1.7km within configured limit.
638,2,13,DEL_DS_03,19,DEL_DS_09,84,SNAC_CHOC_24,Snacks,48,4.76,3.32,1.91,2.93,20,34.4,1.71,22.57,111,138,2051.52,Destination projected to breach safety stock within 34.4h (DoC: 1.9d). Source retains surplus stock above protection threshold (Post-transfer DoC: 3.3d). Distance is 1.7km within configured limit.
639,2,13,DEL_DS_03,19,DEL_DS_09,131,FRUI_FRES_11,Fruits & Vegetables,36,5.8,3.05,1.96,2.73,20,35.3,1.71,22.57,120,127,3603.24,Destination projected to breach safety stock within 35.3h (DoC: 2.0d). Source retains surplus stock above protection threshold (Post-transfer DoC: 3.0d). Distance is 1.7km within configured limit.
640,2,15,DEL_DS_05,19,DEL_DS_09,242,BABY_BABY_02,Baby Care,54,5.28,3.2,2.0,3.49,20,36.0,8.67,33.0,83,127,28699.38,Destination projected to breach safety stock within 36.0h (DoC: 2.0d). Source retains surplus stock above protection threshold (Post-transfer DoC: 3.2d). Distance is 8.7km within configured limit.
641,2,20,DEL_DS_10,19,DEL_DS_09,265,BABY_DIAP_25,Baby Care,54,6.83,4.95,1.99,3.37,20,35.8,2.12,23.18,142,132,8818.2,Destination projected to breach safety stock within 35.8h (DoC: 2.0d). Source retains surplus stock above protection threshold (Post-transfer DoC: 5.0d). Distance is 2.1km within configured limit.
642,2,19,DEL_DS_09,20,DEL_DS_10,105,PACK_READ_15,Packaged Foods,36,12.65,11.65,1.95,3.28,20,35.1,2.12,23.18,421,89,6178.68,Destination projected to breach safety stock within 35.1h (DoC: 1.9d). Source retains surplus stock above protection threshold (Post-transfer DoC: 11.7d). Distance is 2.1km within configured limit.
643,3,28,MUM_DS_08,21,MUM_DS_01,134,FRUI_SEAS_14,Fruits & Vegetables,64,4.26,2.95,1.94,3.05,20,34.9,8.05,32.08,145,175,2410.24,Destination projected to breach safety stock within 34.9h (DoC: 1.9d). Source retains surplus stock above protection threshold (Post-transfer DoC: 3.0d). Distance is 8.1km within configured limit.
644,3,28,MUM_DS_08,21,MUM_DS_01,264,BABY_BABY_24,Baby Care,16,4.09,3.12,1.94,2.8,20,34.9,8.05,32.08,52,52,2032.0,Destination projected to breach safety stock within 34.9h (DoC: 1.9d). Source retains surplus stock above protection threshold (Post-transfer DoC: 3.1d). Distance is 8.1km within configured limit.
645,3,23,MUM_DS_03,22,MUM_DS_02,45,BEVE_WATE_15,Beverages,144,9.59,8.02,2.0,3.45,20,36.0,5.8,28.7,735,342,15546.24,Destination projected to breach safety stock within 36.0h (DoC: 2.0d). Source retains surplus stock above protection threshold (Post-transfer DoC: 8.0d). Distance is 5.8km within configured limit.
646,3,24,MUM_DS_04,22,MUM_DS_02,211,HOUS_DETE_01,Household,24,6.56,3.53,1.42,3.42,20,25.6,6.53,29.79,28,41,4672.32,Destination projected to breach safety stock within 25.6h (DoC: 1.4d). Source retains surplus stock above protection threshold (Post-transfer DoC: 3.5d). Distance is 6.5km within configured limit.
647,3,24,MUM_DS_04,22,MUM_DS_02,269,BABY_DIAP_29,Baby Care,12,4.21,3.36,1.91,2.52,20,34.4,6.53,29.79,47,50,7026.6,Destination projected to breach safety stock within 34.4h (DoC: 1.9d). Source retains surplus stock above protection threshold (Post-transfer DoC: 3.4d). Distance is 6.5km within configured limit.
648,3,26,MUM_DS_06,22,MUM_DS_02,288,PET _CAT _18,Pet Care,12,4.93,3.33,1.41,2.82,20,25.4,7.34,31.01,25,24,3872.88,Destination projected to breach safety stock within 25.4h (DoC: 1.4d). Source retains surplus stock above protection threshold (Post-transfer DoC: 3.3d). Distance is 7.3km within configured limit.
649,3,30,MUM_DS_10,23,MUM_DS_03,80,SNAC_NUTS_20,Snacks,144,5.7,3.34,1.91,3.5,20,34.4,5.93,28.9,204,316,15804.0,Destination projected to breach safety stock within 34.4h (DoC: 1.9d). Source retains surplus stock above protection threshold (Post-transfer DoC: 3.3d). Distance is 5.9km within configured limit.
650,3,24,MUM_DS_04,23,MUM_DS_03,148,FRUI_DAIL_28,Fruits & Vegetables,112,7.8,5.65,1.96,3.5,20,35.3,0.92,21.38,294,254,8462.72,Destination projected to breach safety stock within 35.3h (DoC: 2.0d). Source retains surplus stock above protection threshold (Post-transfer DoC: 5.7d). Distance is 0.9km within configured limit.
651,3,24,MUM_DS_04,23,MUM_DS_03,230,HOUS_REPE_20,Household,8,8.12,5.88,1.38,2.96,20,24.8,0.92,21.38,21,15,632.32,Destination projected to breach safety stock within 24.8h (DoC: 1.4d). Source retains surplus stock above protection threshold (Post-transfer DoC: 5.9d). Distance is 0.9km within configured limit.
652,3,22,MUM_DS_02,25,MUM_DS_05,15,DAIR_PANE_15,Dairy,80,4.07,2.96,2.0,3.27,20,36.0,12.82,39.24,213,206,4083.2,Destination projected to breach safety stock within 36.0h (DoC: 2.0d). Source retains surplus stock above protection threshold (Post-transfer DoC: 3.0d). Distance is 12.8km within configured limit.
653,3,28,MUM_DS_08,25,MUM_DS_05,20,DAIR_PANE_20,Dairy,36,5.65,2.88,1.92,2.41,20,34.6,16.59,44.89,181,178,5023.08,Destination projected to breach safety stock within 34.6h (DoC: 1.9d). Source retains surplus stock above protection threshold (Post-transfer DoC: 2.9d). Distance is 16.6km within configured limit.
654,3,30,MUM_DS_10,26,MUM_DS_06,28,DAIR_BUTT_28,Dairy,72,6.3,4.17,1.99,3.4,20,35.8,2.99,24.48,141,174,2820.24,Destination projected to breach safety stock within 35.8h (DoC: 2.0d). Source retains surplus stock above protection threshold (Post-transfer DoC: 4.2d). Distance is 3.0km within configured limit.
655,3,27,MUM_DS_07,26,MUM_DS_06,92,PACK_PAST_02,Packaged Foods,48,5.18,3.29,1.93,3.34,20,34.7,11.43,37.14,84,114,2520.48,Destination projected to breach safety stock within 34.7h (DoC: 1.9d). Source retains surplus stock above protection threshold (Post-transfer DoC: 3.3d). Distance is 11.4km within configured limit.
656,3,30,MUM_DS_10,26,MUM_DS_06,150,FRUI_CUT _30,Fruits & Vegetables,56,5.06,2.99,1.97,3.38,20,35.5,2.99,24.48,81,134,5479.04,Destination projected to breach safety stock within 35.5h (DoC: 2.0d). Source retains surplus stock above protection threshold (Post-transfer DoC: 3.0d). Distance is 3.0km within configured limit.
657,3,30,MUM_DS_10,26,MUM_DS_06,267,BABY_BABY_27,Baby Care,24,4.95,3.39,1.93,2.93,20,34.7,2.99,24.48,52,70,4963.68,Destination projected to breach safety stock within 34.7h (DoC: 1.9d). Source retains surplus stock above protection threshold (Post-transfer DoC: 3.4d). Distance is 3.0km within configured limit.
658,3,30,MUM_DS_10,27,MUM_DS_07,138,FRUI_DAIL_18,Fruits & Vegetables,72,10.17,8.63,1.96,3.44,20,35.3,9.25,33.88,403,167,1632.24,Destination projected to breach safety stock within 35.3h (DoC: 2.0d). Source retains surplus stock above protection threshold (Post-transfer DoC: 8.6d). Distance is 9.3km within configured limit.
659,3,27,MUM_DS_07,28,MUM_DS_08,142,FRUI_EXOT_22,Fruits & Vegetables,96,7.9,5.94,1.97,3.44,20,35.5,1.68,22.52,291,224,6144.0,Destination projected to breach safety stock within 35.5h (DoC: 2.0d). Source retains surplus stock above protection threshold (Post-transfer DoC: 5.9d). Distance is 1.7km within configured limit.
660,3,27,MUM_DS_07,28,MUM_DS_08,175,STAP_SPIC_25,Staples,24,5.58,3.84,1.94,3.39,20,34.9,1.68,22.52,53,56,8479.92,Destination projected to breach safety stock within 34.9h (DoC: 1.9d). Source retains surplus stock above protection threshold (Post-transfer DoC: 3.8d). Distance is 1.7km within configured limit.
661,3,28,MUM_DS_08,29,MUM_DS_09,30,DAIR_PANE_30,Dairy,120,9.68,7.85,1.93,3.31,20,34.7,15.06,42.59,515,289,19914.0,Destination projected to breach safety stock within 34.7h (DoC: 1.9d). Source retains surplus stock above protection threshold (Post-transfer DoC: 7.8d). Distance is 15.1km within configured limit.
662,3,25,MUM_DS_05,29,MUM_DS_09,198,PERS_ORAL_18,Personal Care,20,4.64,3.01,1.44,2.87,20,25.9,4.46,26.69,37,40,1036.4,Destination projected to breach safety stock within 25.9h (DoC: 1.4d). Source retains surplus stock above protection threshold (Post-transfer DoC: 3.0d). Distance is 4.5km within configured limit.
663,3,25,MUM_DS_05,29,MUM_DS_09,285,PET _PET _15,Pet Care,8,4.67,3.69,1.43,2.19,20,25.7,4.46,26.69,30,23,4031.2,Destination projected to breach safety stock within 25.7h (DoC: 1.4d). Source retains surplus stock above protection threshold (Post-transfer DoC: 3.7d). Distance is 4.5km within configured limit.
664,4,35,HYD_DS_05,31,HYD_DS_01,101,PACK_NOOD_11,Packaged Foods,42,5.61,4.42,1.99,3.38,20,35.8,3.52,25.28,156,102,5499.06,Destination projected to breach safety stock within 35.8h (DoC: 2.0d). Source retains surplus stock above protection threshold (Post-transfer DoC: 4.4d). Distance is 3.5km within configured limit.
665,4,35,HYD_DS_05,33,HYD_DS_03,49,BEVE_ENER_19,Beverages,60,6.38,5.5,1.98,3.26,20,35.6,2.64,23.95,375,152,2538.0,Destination projected to breach safety stock within 35.6h (DoC: 2.0d). Source retains surplus stock above protection threshold (Post-transfer DoC: 5.5d). Distance is 2.6km within configured limit.
666,4,33,HYD_DS_03,35,HYD_DS_05,42,BEVE_COLD_12,Beverages,112,8.28,6.17,1.93,3.43,20,34.7,2.64,23.95,328,256,6104.0,Destination projected to breach safety stock within 34.7h (DoC: 1.9d). Source retains surplus stock above protection threshold (Post-transfer DoC: 6.2d). Distance is 2.6km within configured limit.
667,4,38,HYD_DS_08,39,HYD_DS_09,43,BEVE_TEA _13,Beverages,88,4.54,2.88,1.94,2.98,20,34.9,1.62,22.43,153,252,3786.64,Destination projected to breach safety stock within 34.9h (DoC: 1.9d). Source retains surplus stock above protection threshold (Post-transfer DoC: 2.9d). Distance is 1.6km within configured limit.
668,4,38,HYD_DS_08,39,HYD_DS_09,183,PERS_ORAL_03,Personal Care,12,6.83,4.78,1.38,2.65,20,24.8,1.62,22.43,28,25,4421.76,Destination projected to breach safety stock within 24.8h (DoC: 1.4d). Source retains surplus stock above protection threshold (Post-transfer DoC: 4.8d). Distance is 1.6km within configured limit.
669,4,38,HYD_DS_08,39,HYD_DS_09,189,PERS_SKIN_09,Personal Care,18,8.84,6.77,1.46,3.11,20,26.3,1.62,22.43,59,34,2242.44,Destination projected to breach safety stock within 26.3h (DoC: 1.5d). Source retains surplus stock above protection threshold (Post-transfer DoC: 6.8d). Distance is 1.6km within configured limit.
670,4,37,HYD_DS_07,40,HYD_DS_10,55,BEVE_WATE_25,Beverages,108,11.62,9.74,1.94,3.37,20,34.9,6.03,29.05,560,254,8270.64,Destination projected to breach safety stock within 34.9h (DoC: 1.9d). Source retains surplus stock above protection threshold (Post-transfer DoC: 9.7d). Distance is 6.0km within configured limit.
671,1,9,BEN_DS_09,8,BEN_DS_08,189,PERS_SKIN_09,Personal Care,12,4.6,3.37,1.5,2.7,19,27.0,2.21,23.31,33,27,1494.96,Destination projected to breach safety stock within 27.0h (DoC: 1.5d). Source retains surplus stock above protection threshold (Post-transfer DoC: 3.4d). Distance is 2.2km within configured limit.
672,2,15,DEL_DS_05,16,DEL_DS_06,285,PET _PET _15,Pet Care,8,4.07,2.86,1.48,2.27,19,26.6,4.65,26.98,19,23,4031.2,Destination projected to breach safety stock within 26.6h (DoC: 1.5d). Source retains surplus stock above protection threshold (Post-transfer DoC: 2.9d). Distance is 4.7km within configured limit.
673,2,15,DEL_DS_05,18,DEL_DS_08,199,PERS_SKIN_19,Personal Care,8,29.92,27.76,1.94,3.66,19,34.9,2.4,23.6,103,17,2012.16,Destination projected to breach safety stock within 34.9h (DoC: 1.9d). Source retains surplus stock above protection threshold (Post-transfer DoC: 27.8d). Distance is 2.4km within configured limit.
674,3,23,MUM_DS_03,22,MUM_DS_02,277,PET _PET _07,Pet Care,12,18.06,16.49,1.47,2.95,19,26.5,5.8,28.7,126,24,2789.28,Destination projected to breach safety stock within 26.5h (DoC: 1.5d). Source retains surplus stock above protection threshold (Post-transfer DoC: 16.5d). Distance is 5.8km within configured limit.
675,3,24,MUM_DS_04,23,MUM_DS_03,236,HOUS_DETE_26,Household,24,7.87,5.09,1.52,3.54,19,27.4,0.92,21.38,44,42,2102.16,Destination projected to breach safety stock within 27.4h (DoC: 1.5d). Source retains surplus stock above protection threshold (Post-transfer DoC: 5.1d). Distance is 0.9km within configured limit.
676,4,38,HYD_DS_08,39,HYD_DS_09,295,PET _DOG _25,Pet Care,12,5.12,3.62,1.49,2.54,19,26.8,1.62,22.43,29,29,1837.08,Destination projected to breach safety stock within 26.8h (DoC: 1.5d). Source retains surplus stock above protection threshold (Post-transfer DoC: 3.6d). Distance is 1.6km within configured limit.
677,1,6,BEN_DS_06,7,BEN_DS_07,298,PET _PET _28,Pet Care,16,7.13,5.16,1.64,3.09,18,29.5,5.39,28.09,42,34,8709.6,Destination projected to breach safety stock within 29.5h (DoC: 1.6d). Source retains surplus stock above protection threshold (Post-transfer DoC: 5.2d). Distance is 5.4km within configured limit.
678,2,18,DEL_DS_08,16,DEL_DS_06,198,PERS_ORAL_18,Personal Care,24,5.84,3.42,1.62,3.46,18,29.2,5.55,28.33,34,45,1243.68,Destination projected to breach safety stock within 29.2h (DoC: 1.6d). Source retains surplus stock above protection threshold (Post-transfer DoC: 3.4d). Distance is 5.6km within configured limit.
679,2,11,DEL_DS_01,16,DEL_DS_06,288,PET _CAT _18,Pet Care,12,6.91,4.79,1.62,3.12,18,29.2,6.28,29.41,27,25,3872.88,Destination projected to breach safety stock within 29.2h (DoC: 1.6d). Source retains surplus stock above protection threshold (Post-transfer DoC: 4.8d). Distance is 6.3km within configured limit.
680,3,30,MUM_DS_10,26,MUM_DS_06,226,HOUS_DETE_16,Household,24,5.75,3.15,1.56,3.42,18,28.1,2.99,24.48,29,44,7217.04,Destination projected to breach safety stock within 28.1h (DoC: 1.6d). Source retains surplus stock above protection threshold (Post-transfer DoC: 3.1d). Distance is 3.0km within configured limit.
681,4,38,HYD_DS_08,34,HYD_DS_04,294,PET _PET _24,Pet Care,8,13.4,8.41,1.58,3.69,18,28.4,1.26,21.89,27,14,617.12,Destination projected to breach safety stock within 28.4h (DoC: 1.6d). Source retains surplus stock above protection threshold (Post-transfer DoC: 8.4d). Distance is 1.3km within configured limit.
682,4,38,HYD_DS_08,39,HYD_DS_09,206,PERS_SOAP_26,Personal Care,8,12.75,10.75,1.64,3.09,18,29.5,1.62,22.43,43,17,795.36,Destination projected to breach safety stock within 29.5h (DoC: 1.6d). Source retains surplus stock above protection threshold (Post-transfer DoC: 10.8d). Distance is 1.6km within configured limit.
683,1,8,BEN_DS_08,9,BEN_DS_09,214,HOUS_DISP_04,Household,16,15.05,13.52,1.7,3.22,17,30.6,2.21,23.31,141,34,3461.92,Destination projected to breach safety stock within 30.6h (DoC: 1.7d). Source retains surplus stock above protection threshold (Post-transfer DoC: 13.5d). Distance is 2.2km within configured limit.
684,1,4,BEN_DS_04,10,BEN_DS_10,188,PERS_ORAL_08,Personal Care,8,5.5,3.67,1.7,3.4,17,30.6,1.13,21.7,16,16,1354.16,Destination projected to breach safety stock within 30.6h (DoC: 1.7d). Source retains surplus stock above protection threshold (Post-transfer DoC: 3.7d). Distance is 1.1km within configured limit.
685,2,18,DEL_DS_08,16,DEL_DS_06,182,PERS_HAIR_02,Personal Care,12,4.11,2.99,1.69,2.62,17,30.4,5.55,28.33,32,34,953.76,Destination projected to breach safety stock within 30.4h (DoC: 1.7d). Source retains surplus stock above protection threshold (Post-transfer DoC: 3.0d). Distance is 5.6km within configured limit.
686,2,12,DEL_DS_02,18,DEL_DS_08,189,PERS_SKIN_09,Personal Care,12,11.33,10.19,1.72,3.01,17,31.0,0.72,21.08,107,28,1494.96,Destination projected to breach safety stock within 31.0h (DoC: 1.7d). Source retains surplus stock above protection threshold (Post-transfer DoC: 10.2d). Distance is 0.7km within configured limit.
